survey_id,program_id,has_access
615,P02,No
615,P03,No
616,P01,Yes
616,P02,No
616,P03,No
617,P01,No
617,P02,No
617,P03,Yes
618,P01,Yes
618,P02,No
618,P03,Yes
619,P01,No
619,P02,Yes
619,P03,No
620,P01,No
620,P02,No
620,P03,No
621,P01,Yes
621,P02,No
621,P03,No
622,P01,No
622,P02,No
622,P03,No
623,P01,Yes
623,P02,Yes
623,P03,No
624,P01,No
624,P02,No
624,P03,Yes
625,P01,No
625,P02,Yes
625,P03,No
626,P01,No
626,P02,No
626,P03,No
627,P01,No
627,P02,No
627,P03,No
628,P01,No
628,P02,No
628,P03,No
629,P01,Yes
629,P02,Yes
629,P03,No
630,P01,No
630,P02,No
630,P03,No
631,P01,No
631,P02,No
631,P03,No
632,P01,No
632,P02,No
632,P03,No
633,P01,No
633,P02,No
633,P03,No
634,P01,Yes
634,P02,No
634,P03,No
635,P01,No
635,P02,No
635,P03,No
636,P01,No
636,P02,No
636,P03,Yes
637,P01,Yes
637,P02,No
637,P03,No
638,P01,No
638,P02,Yes
638,P03,No
639,P01,Yes
639,P02,No
639,P03,Yes
640,P01,Yes
640,P02,No
640,P03,No
641,P01,Yes
641,P02,Yes
641,P03,No
642,P01,No
642,P02,No
642,P03,No
643,P01,Yes
643,P02,Yes
643,P03,No
644,P01,No
644,P02,No
644,P03,No
645,P01,Yes
645,P02,No
645,P03,No
646,P01,No
646,P02,No
646,P03,Yes
647,P01,No
647,P02,Yes
647,P03,No
648,P01,No
648,P02,Yes
648,P03,No
649,P01,Yes
649,P02,Yes
649,P03,No
650,P01,Yes
650,P02,Yes
650,P03,No
651,P01,Yes
651,P02,Yes
651,P03,Yes
652,P01,No
652,P02,No
652,P03,No
653,P01,No
653,P02,Yes
653,P03,Yes
654,P01,Yes
654,P02,No
654,P03,No
655,P01,Yes
655,P02,No
655,P03,No
656,P01,Yes
656,P02,No
656,P03,Yes
657,P01,No
657,P02,No
657,P03,No
658,P01,No
658,P02,No
658,P03,No
659,P01,No
659,P02,No
659,P03,No
660,P01,No
660,P02,No
660,P03,No
661,P01,No
661,P02,No
661,P03,No
662,P01,No
662,P02,Yes
662,P03,No
663,P01,Yes
663,P02,No
663,P03,Yes
664,P01,No
664,P02,Yes
664,P03,No
665,P01,Yes
665,P02,Yes
665,P03,Yes
666,P01,No
666,P02,No
666,P03,Yes
667,P01,No
667,P02,No
667,P03,No
668,P01,No
668,P02,No
668,P03,No
669,P01,Yes
669,P02,No
669,P03,No
670,P01,Yes
670,P02,No
670,P03,No
671,P01,No
671,P02,Yes
671,P03,No
672,P01,No
672,P02,Yes
672,P03,Yes
673,P01,No
673,P02,No
673,P03,No
674,P01,No
674,P02,No
674,P03,No
675,P01,Yes
675,P02,Yes
675,P03,No
676,P01,No
676,P02,Yes
676,P03,No
677,P01,No
677,P02,No
677,P03,No
678,P01,Yes
678,P02,No
678,P03,No
679,P01,No
679,P02,Yes
679,P03,No
680,P01,Yes
680,P02,No
680,P03,No
681,P01,No
681,P02,No
681,P03,Yes
682,P01,No
682,P02,Yes
682,P03,No
683,P01,No
683,P02,No
683,P03,No
684,P01,No
684,P02,No
684,P03,No
685,P01,Yes
685,P02,Yes
685,P03,No
686,P01,No
686,P02,No
686,P03,No
687,P01,Yes
687,P02,Yes
687,P03,No
688,P01,No
688,P02,No
688,P03,Yes
689,P01,No
689,P02,No
689,P03,No
690,P01,No
690,P02,Yes
690,P03,No
691,P01,No
691,P02,No
691,P03,No
692,P01,No
692,P02,Yes
692,P03,No
693,P01,No
693,P02,Yes
693,P03,No
694,P01,No
694,P02,No
694,P03,Yes
695,P01,No
695,P02,No
695,P03,Yes
696,P01,No
696,P02,Yes
696,P03,No
697,P01,No
697,P02,Yes
697,P03,No
698,P01,No
698,P02,Yes
698,P03,Yes
699,P01,No
699,P02,No
699,P03,Yes
700,P01,No
700,P02,No
700,P03,No
701,P01,No
701,P02,No
701,P03,No
702,P01,Yes
702,P02,No
702,P03,No
703,P01,No
703,P02,No
703,P03,Yes
704,P01,No
704,P02,Yes
704,P03,No
705,P01,No
705,P02,No
705,P03,No
706,P01,No
706,P02,No
706,P03,No
707,P01,No
707,P02,Yes
707,P03,No
708,P01,No
708,P02,No
708,P03,No
709,P01,No
709,P02,Yes
709,P03,Yes
710,P01,No
710,P02,No
710,P03,No
711,P01,No
711,P02,No
711,P03,No
712,P01,No
712,P02,Yes
712,P03,No
713,P01,No
713,P02,No
713,P03,No
714,P01,No
714,P02,Yes
714,P03,Yes
715,P01,No
715,P02,No
715,P03,No
716,P01,No
716,P02,No
716,P03,No
717,P01,No
717,P02,Yes
717,P03,Yes
718,P01,No
718,P02,No
718,P03,No
719,P01,No
719,P02,No
719,P03,No
720,P01,No
720,P02,Yes
720,P03,No
721,P01,No
721,P02,No
721,P03,No
722,P01,No
722,P02,Yes
722,P03,No
723,P01,Yes
723,P02,No
723,P03,No
724,P01,No
724,P02,No
724,P03,No
725,P01,No
725,P02,No
725,P03,No
726,P01,No
726,P02,No
726,P03,No
727,P01,No
727,P02,Yes
727,P03,No
728,P01,Yes
728,P02,No
728,P03,No
729,P01,No
729,P02,No
729,P03,Yes
730,P01,No
730,P02,No
730,P03,No
731,P01,Yes
731,P02,Yes
731,P03,No
732,P01,Yes
732,P02,No
732,P03,Yes
733,P01,No
733,P02,Yes
733,P03,No
734,P01,Yes
734,P02,Yes
734,P03,No
735,P01,No
735,P02,Yes
735,P03,No
736,P01,No
736,P02,No
736,P03,No
737,P01,Yes
737,P02,No
737,P03,Yes
738,P01,No
738,P02,No
738,P03,No
739,P01,No
739,P02,No
739,P03,No
740,P01,No
740,P02,Yes
740,P03,Yes
741,P01,Yes
741,P02,No
741,P03,Yes
742,P01,No
742,P02,No
742,P03,No
743,P01,No
743,P02,No
743,P03,Yes
744,P01,Yes
744,P02,No
744,P03,No
745,P01,Yes
745,P02,Yes
745,P03,No
746,P01,No
746,P02,No
746,P03,No
747,P01,Yes
747,P02,No
747,P03,No
748,P01,Yes
748,P02,No
748,P03,Yes
749,P01,No
749,P02,No
749,P03,Yes
750,P01,No
750,P02,No
750,P03,No
751,P01,No
751,P02,No
751,P03,No
752,P01,No
752,P02,No
752,P03,No
753,P01,No
753,P02,Yes
753,P03,No
754,P01,No
754,P02,No
754,P03,No
755,P01,No
755,P02,No
755,P03,No
756,P01,No
756,P02,Yes
756,P03,No
757,P01,No
757,P02,No
757,P03,No
758,P01,Yes
758,P02,No
758,P03,No
759,P01,Yes
759,P02,Yes
759,P03,No
760,P01,No
760,P02,No
760,P03,No
761,P01,No
761,P02,No
761,P03,Yes
762,P01,No
762,P02,No
762,P03,No
763,P01,No
763,P02,No
763,P03,No
764,P01,No
764,P02,No
764,P03,Yes
765,P01,No
765,P02,No
765,P03,No
766,P01,No
766,P02,No
766,P03,Yes
767,P01,Yes
767,P02,No
767,P03,Yes
768,P01,No
768,P02,No
768,P03,Yes
769,P01,No
769,P02,No
769,P03,No
770,P01,Yes
770,P02,No
770,P03,No
771,P01,No
771,P02,No
771,P03,Yes
772,P01,Yes
772,P02,No
772,P03,No
773,P01,No
773,P02,Yes
773,P03,No
774,P01,No
774,P02,No
774,P03,No
775,P01,No
775,P02,No
775,P03,No
776,P01,No
776,P02,Yes
776,P03,No
777,P01,Yes
777,P02,No
777,P03,No
778,P01,No
778,P02,Yes
778,P03,No
779,P01,No
779,P02,No
779,P03,No
780,P01,Yes
780,P02,Yes
780,P03,Yes
781,P01,Yes
781,P02,No
781,P03,No
782,P01,No
782,P02,No
782,P03,No
783,P01,Yes
783,P02,Yes
783,P03,No
784,P01,No
784,P02,No
784,P03,No
785,P01,No
785,P02,No
785,P03,No
786,P01,Yes
786,P02,No
786,P03,No
787,P01,No
787,P02,No
787,P03,No
788,P01,No
788,P02,Yes
788,P03,Yes
789,P01,Yes
789,P02,Yes
789,P03,No
790,P01,No
790,P02,No
790,P03,No
791,P01,No
791,P02,No
791,P03,Yes
792,P01,No
792,P02,No
792,P03,No
793,P01,No
793,P02,Yes
793,P03,No
794,P01,No
794,P02,No
794,P03,No
795,P01,No
795,P02,No
795,P03,No
796,P01,No
796,P02,No
796,P03,No
797,P01,No
797,P02,No
797,P03,No
798,P01,Yes
798,P02,Yes
798,P03,Yes
799,P01,Yes
799,P02,Yes
799,P03,No
800,P01,No
800,P02,No
800,P03,Yes
801,P01,No
801,P02,No
801,P03,No
802,P01,No
802,P02,No
802,P03,No
803,P01,Yes
803,P02,No
803,P03,No
804,P01,No
804,P02,No
804,P03,Yes
805,P01,No
805,P02,No
805,P03,No
806,P01,No
806,P02,No
806,P03,No
807,P01,Yes
807,P02,No
807,P03,Yes
808,P01,Yes
808,P02,No
808,P03,No
809,P01,Yes
809,P02,No
809,P03,No
810,P01,Yes
810,P02,No
810,P03,No
811,P01,Yes
811,P02,No
811,P03,No
812,P01,No
812,P02,No
812,P03,No
813,P01,No
813,P02,No
813,P03,No
814,P01,No
814,P02,Yes
814,P03,No
815,P01,Yes
815,P02,No
815,P03,No
816,P01,No
816,P02,No
816,P03,No
817,P01,No
817,P02,No
817,P03,Yes
818,P01,No
818,P02,No
818,P03,No
819,P01,Yes
819,P02,No
819,P03,Yes
820,P01,No
820,P02,No
820,P03,No
821,P01,Yes
821,P02,No
821,P03,No
822,P01,No
822,P02,No
822,P03,No
823,P01,No
823,P02,No
823,P03,No
824,P01,No
824,P02,No
824,P03,No
825,P01,No
825,P02,Yes
825,P03,No
826,P01,No
826,P02,No
826,P03,No
827,P01,Yes
827,P02,No
827,P03,No
828,P01,Yes
828,P02,No
828,P03,No
829,P01,No
829,P02,No
829,P03,No
830,P01,Yes
830,P02,No
830,P03,No
831,P01,No
831,P02,Yes
831,P03,No
832,P01,No
832,P02,No
832,P03,No
833,P01,Yes
833,P02,No
833,P03,No
834,P01,No
834,P02,No
834,P03,No
835,P01,Yes
835,P02,No
835,P03,Yes
836,P01,Yes
836,P02,Yes
836,P03,No
837,P01,No
837,P02,Yes
837,P03,Yes
838,P01,No
838,P02,Yes
838,P03,Yes
839,P01,Yes
839,P02,Yes
839,P03,No
840,P01,No
840,P02,Yes
840,P03,No
841,P01,No
841,P02,No
841,P03,No
842,P01,Yes
842,P02,Yes
842,P03,No
843,P01,No
843,P02,No
843,P03,Yes
844,P01,Yes
844,P02,Yes
844,P03,No
845,P01,No
845,P02,Yes
845,P03,Yes
846,P01,No
846,P02,No
846,P03,No
847,P01,No
847,P02,Yes
847,P03,No
848,P01,No
848,P02,No
848,P03,No
849,P01,No
849,P02,No
849,P03,No
850,P01,No
850,P02,No
850,P03,No
851,P01,No
851,P02,Yes
851,P03,No
852,P01,No
852,P02,Yes
852,P03,No
853,P01,Yes
853,P02,No
853,P03,No
854,P01,Yes
854,P02,No
854,P03,No
855,P01,No
855,P02,Yes
855,P03,No
856,P01,Yes
856,P02,Yes
856,P03,No
857,P01,No
857,P02,No
857,P03,No
858,P01,No
858,P02,No
858,P03,No
859,P01,No
859,P02,Yes
859,P03,No
860,P01,No
860,P02,Yes
860,P03,No
861,P01,Yes
861,P02,No
861,P03,No
862,P01,No
862,P02,No
862,P03,No
863,P01,No
863,P02,No
863,P03,Yes
864,P01,No
864,P02,Yes
864,P03,No
865,P01,No
865,P02,Yes
865,P03,Yes
866,P01,Yes
866,P02,No
866,P03,No
867,P01,No
867,P02,No
867,P03,No
868,P01,No
868,P02,No
868,P03,No
869,P01,No
869,P02,Yes
869,P03,No
870,P01,No
870,P02,No
870,P03,No
871,P01,Yes
871,P02,Yes
871,P03,No
872,P01,No
872,P02,No
872,P03,Yes
873,P01,No
873,P02,No
873,P03,No
874,P01,Yes
874,P02,No
874,P03,No
875,P01,Yes
875,P02,No
875,P03,No
876,P01,Yes
876,P02,No
876,P03,No
877,P01,No
877,P02,No
877,P03,No
878,P01,Yes
878,P02,No
878,P03,No
879,P01,No
879,P02,No
879,P03,No
880,P01,No
880,P02,No
880,P03,No
881,P01,No
881,P02,No
881,P03,Yes
882,P01,No
882,P02,No
882,P03,No
883,P01,Yes
883,P02,No
883,P03,No
884,P01,No
884,P02,No
884,P03,Yes
885,P01,Yes
885,P02,No
885,P03,No
886,P01,Yes
886,P02,No
886,P03,No
887,P01,Yes
887,P02,No
887,P03,No
888,P01,No
888,P02,No
888,P03,Yes
889,P01,Yes
889,P02,No
889,P03,Yes
890,P01,No
890,P02,No
890,P03,No
891,P01,No
891,P02,No
891,P03,No
892,P01,No
892,P02,No
892,P03,No
893,P01,Yes
893,P02,Yes
893,P03,No
894,P01,No
894,P02,No
894,P03,No
895,P01,No
895,P02,Yes
895,P03,Yes
896,P01,No
896,P02,No
896,P03,No
897,P01,No
897,P02,Yes
897,P03,No
898,P01,No
898,P02,Yes
898,P03,No
899,P01,No
899,P02,No
899,P03,Yes
900,P01,No
900,P02,Yes
900,P03,Yes
901,P01,Yes
901,P02,Yes
901,P03,No
902,P01,No
902,P02,No
902,P03,Yes
903,P01,Yes
903,P02,No
903,P03,No
904,P01,No
904,P02,Yes
904,P03,No
905,P01,Yes
905,P02,No
905,P03,No
906,P01,No
906,P02,Yes
906,P03,No
907,P01,No
907,P02,No
907,P03,Yes
908,P01,Yes
908,P02,No
908,P03,No
909,P01,Yes
909,P02,No
909,P03,No
910,P01,Yes
910,P02,No
910,P03,Yes
911,P01,No
911,P02,No
911,P03,Yes
912,P01,No
912,P02,Yes
912,P03,No
913,P01,No
913,P02,No
913,P03,No
914,P01,No
914,P02,No
914,P03,No
915,P01,No
915,P02,No
915,P03,No
916,P01,No
916,P02,Yes
916,P03,No
917,P01,No
917,P02,No
917,P03,No
918,P01,No
918,P02,No
918,P03,No
919,P01,Yes
919,P02,No
919,P03,No
920,P01,Yes
920,P02,No
920,P03,No
921,P01,No
921,P02,No
921,P03,No
922,P01,No
922,P02,No
922,P03,Yes
923,P01,Yes
923,P02,No
923,P03,Yes
924,P01,No
924,P02,No
924,P03,No
925,P01,No
925,P02,No
925,P03,No
926,P01,No
926,P02,No
926,P03,No
927,P01,No
927,P02,No
927,P03,No
928,P01,No
928,P02,No
928,P03,No
929,P01,No
929,P02,No
929,P03,No
930,P01,No
930,P02,Yes
930,P03,Yes
931,P01,Yes
931,P02,Yes
931,P03,No
932,P01,No
932,P02,No
932,P03,Yes
933,P01,No
933,P02,No
933,P03,No
934,P01,No
934,P02,No
934,P03,Yes
935,P01,No
935,P02,No
935,P03,No
936,P01,Yes
936,P02,No
936,P03,Yes
937,P01,No
937,P02,No
937,P03,No
938,P01,No
938,P02,Yes
938,P03,Yes
939,P01,No
939,P02,No
939,P03,No
940,P01,No
940,P02,No
940,P03,No
941,P01,Yes
941,P02,No
941,P03,Yes
942,P01,No
942,P02,No
942,P03,No
943,P01,No
943,P02,Yes
943,P03,Yes
944,P01,No
944,P02,No
944,P03,No
945,P01,Yes
945,P02,No
945,P03,No
946,P01,Yes
946,P02,Yes
946,P03,No
947,P01,Yes
947,P02,No
947,P03,Yes
948,P01,No
948,P02,No
948,P03,No
949,P01,No
949,P02,Yes
949,P03,Yes
950,P01,No
950,P02,No
950,P03,No
951,P01,Yes
951,P02,No
951,P03,No
952,P01,No
952,P02,Yes
952,P03,No
953,P01,No
953,P02,No
953,P03,No
954,P01,No
954,P02,No
954,P03,No
955,P01,No
955,P02,No
955,P03,Yes
956,P01,Yes
956,P02,Yes
956,P03,No
957,P01,Yes
957,P02,No
957,P03,Yes
958,P01,No
958,P02,No
958,P03,No
959,P01,Yes
959,P02,Yes
959,P03,No
960,P01,No
960,P02,No
960,P03,No
961,P01,No
961,P02,No
961,P03,No
962,P01,No
962,P02,Yes
962,P03,Yes
963,P01,No
963,P02,No
963,P03,No
964,P01,Yes
964,P02,No
964,P03,No
965,P01,No
965,P02,No
965,P03,No
966,P01,Yes
966,P02,No
966,P03,No
967,P01,No
967,P02,No
967,P03,No
968,P01,No
968,P02,Yes
968,P03,No
969,P01,No
969,P02,Yes
969,P03,No
970,P01,No
970,P02,Yes
970,P03,No
971,P01,No
971,P02,No
971,P03,No
972,P01,No
972,P02,No
972,P03,Yes
973,P01,No
973,P02,No
973,P03,No
974,P01,No
974,P02,No
974,P03,No
975,P01,No
975,P02,Yes
975,P03,No
976,P01,No
976,P02,No
976,P03,No
977,P01,No
977,P02,Yes
977,P03,No
978,P01,No
978,P02,No
978,P03,No
979,P01,No
979,P02,Yes
979,P03,No
980,P01,Yes
980,P02,No
980,P03,Yes
981,P01,No
981,P02,No
981,P03,No
982,P01,No
982,P02,No
982,P03,No
983,P01,No
983,P02,No
983,P03,No
984,P01,No
984,P02,Yes
984,P03,No
985,P01,Yes
985,P02,Yes
985,P03,No
986,P01,No
986,P02,Yes
986,P03,No
987,P01,Yes
987,P02,No
987,P03,No
988,P01,No
988,P02,Yes
988,P03,No
989,P01,Yes
989,P02,Yes
989,P03,No
990,P01,No
990,P02,No
990,P03,No
991,P01,No
991,P02,No
991,P03,No
992,P01,No
992,P02,No
992,P03,No
993,P01,No
993,P02,No
993,P03,Yes
994,P01,Yes
994,P02,Yes
994,P03,No
995,P01,Yes
995,P02,Yes
995,P03,No
996,P01,No
996,P02,No
996,P03,No
997,P01,Yes
997,P02,No
997,P03,No
998,P01,No
998,P02,No
998,P03,Yes
999,P01,Yes
999,P02,No
999,P03,No
1000,P01,No
1000,P02,No
1000,P03,Yes
1001,P01,No
1001,P02,No
1001,P03,No
1002,P01,No
1002,P02,Yes
1002,P03,No
1003,P01,Yes
1003,P02,No
1003,P03,Yes
1004,P01,No
1004,P02,Yes
1004,P03,Yes
1005,P01,No
1005,P02,No
1005,P03,No
1006,P01,Yes
1006,P02,No
1006,P03,No
1007,P01,No
1007,P02,No
1007,P03,No
1008,P01,Yes
1008,P02,Yes
1008,P03,Yes
1009,P01,No
1009,P02,No
1009,P03,No
1010,P01,No
1010,P02,Yes
1010,P03,No
1011,P01,No
1011,P02,No
1011,P03,No
1012,P01,No
1012,P02,No
1012,P03,No
1013,P01,No
1013,P02,Yes
1013,P03,No
1014,P01,No
1014,P02,No
1014,P03,No
1015,P01,No
1015,P02,No
1015,P03,No
1016,P01,Yes
1016,P02,No
1016,P03,No
1017,P01,No
1017,P02,Yes
1017,P03,No
1018,P01,No
1018,P02,Yes
1018,P03,No
1019,P01,No
1019,P02,No
1019,P03,No
1020,P01,No
1020,P02,Yes
1020,P03,Yes
1021,P01,Yes
1021,P02,No
1021,P03,No
1022,P01,No
1022,P02,No
1022,P03,No
1023,P01,No
1023,P02,No
1023,P03,No
1024,P01,Yes
1024,P02,No
1024,P03,No
1025,P01,No
1025,P02,No
1025,P03,Yes
1026,P01,No
1026,P02,Yes
1026,P03,No
1027,P01,No
1027,P02,No
1027,P03,No
1028,P01,No
1028,P02,No
1028,P03,Yes
1029,P01,No
1029,P02,No
1029,P03,No
1030,P01,No
1030,P02,No
1030,P03,No
1031,P01,No
1031,P02,Yes
1031,P03,Yes
1032,P01,Yes
1032,P02,Yes
1032,P03,Yes
1033,P01,No
1033,P02,Yes
1033,P03,No
1034,P01,No
1034,P02,No
1034,P03,No
1035,P01,No
1035,P02,No
1035,P03,No
1036,P01,No
1036,P02,No
1036,P03,Yes
1037,P01,Yes
1037,P02,No
1037,P03,No
1038,P01,No
1038,P02,No
1038,P03,No
1039,P01,No
1039,P02,No
1039,P03,No
1040,P01,No
1040,P02,Yes
1040,P03,No
1041,P01,No
1041,P02,Yes
1041,P03,No
1042,P01,No
1042,P02,Yes
1042,P03,No
1043,P01,No
1043,P02,Yes
1043,P03,No
1044,P01,Yes
1044,P02,No
1044,P03,No
1045,P01,Yes
1045,P02,No
1045,P03,No
1046,P01,No
1046,P02,Yes
1046,P03,No
1047,P01,No
1047,P02,No
1047,P03,Yes
1048,P01,No
1048,P02,No
1048,P03,No
1049,P01,Yes
1049,P02,No
1049,P03,Yes
1050,P01,Yes
1050,P02,Yes
1050,P03,Yes
1051,P01,No
1051,P02,No
1051,P03,No
1052,P01,Yes
1052,P02,No
1052,P03,Yes
1053,P01,No
1053,P02,Yes
1053,P03,No
1054,P01,No
1054,P02,No
1054,P03,No
1055,P01,No
1055,P02,No
1055,P03,Yes
1056,P01,Yes
1056,P02,Yes
1056,P03,No
1057,P01,Yes
1057,P02,No
1057,P03,No
1058,P01,No
1058,P02,Yes
1058,P03,Yes
1059,P01,No
1059,P02,Yes
1059,P03,No
1060,P01,No
1060,P02,No
1060,P03,No
1061,P01,No
1061,P02,No
1061,P03,No
1062,P01,No
1062,P02,No
1062,P03,Yes
1063,P01,No
1063,P02,No
1063,P03,No
1064,P01,No
1064,P02,Yes
1064,P03,No
1065,P01,Yes
1065,P02,Yes
1065,P03,No
1066,P01,No
1066,P02,No
1066,P03,No
1067,P01,No
1067,P02,No
1067,P03,Yes
1068,P01,Yes
1068,P02,No
1068,P03,No
1069,P01,No
1069,P02,No
1069,P03,No
1070,P01,No
1070,P02,Yes
1070,P03,No
1071,P01,No
1071,P02,No
1071,P03,No
1072,P01,No
1072,P02,No
1072,P03,Yes
1073,P01,No
1073,P02,Yes
1073,P03,No
1074,P01,No
1074,P02,No
1074,P03,No
1075,P01,No
1075,P02,Yes
1075,P03,No
1076,P01,Yes
1076,P02,No
1076,P03,Yes
1077,P01,No
1077,P02,No
1077,P03,No
1078,P01,No
1078,P02,No
1078,P03,No
1079,P01,Yes
1079,P02,No
1079,P03,No
1080,P01,No
1080,P02,No
1080,P03,No
1081,P01,No
1081,P02,No
1081,P03,No
1082,P01,No
1082,P02,No
1082,P03,No
1083,P01,No
1083,P02,No
1083,P03,No
1084,P01,Yes
1084,P02,No
1084,P03,No
1085,P01,No
1085,P02,Yes
1085,P03,No
1086,P01,No
1086,P02,Yes
1086,P03,No
1087,P01,No
1087,P02,No
1087,P03,Yes
1088,P01,Yes
1088,P02,No
1088,P03,Yes
1089,P01,Yes
1089,P02,No
1089,P03,No
1090,P01,Yes
1090,P02,No
1090,P03,No
1091,P01,No
1091,P02,No
1091,P03,No
1092,P01,No
1092,P02,Yes
1092,P03,No
1093,P01,No
1093,P02,No
1093,P03,No
1094,P01,Yes
1094,P02,Yes
1094,P03,No
1095,P01,No
1095,P02,Yes
1095,P03,No
1096,P01,Yes
1096,P02,No
1096,P03,Yes
1097,P01,No
1097,P02,No
1097,P03,No
1098,P01,Yes
1098,P02,No
1098,P03,Yes
1099,P01,No
1099,P02,No
1099,P03,No
1100,P01,No
1100,P02,Yes
1100,P03,No
1101,P01,No
1101,P02,No
1101,P03,No
1102,P01,No
1102,P02,Yes
1102,P03,No
1103,P01,No
1103,P02,Yes
1103,P03,No
1104,P01,No
1104,P02,No
1104,P03,No
1105,P01,No
1105,P02,Yes
1105,P03,No
1106,P01,No
1106,P02,No
1106,P03,No
1107,P01,No
1107,P02,Yes
1107,P03,No
1108,P01,Yes
1108,P02,No
1108,P03,No
1109,P01,Yes
1109,P02,No
1109,P03,Yes
1110,P01,Yes
1110,P02,No
1110,P03,Yes
1111,P01,No
1111,P02,No
1111,P03,No
1112,P01,Yes
1112,P02,Yes
1112,P03,No
1113,P01,No
1113,P02,No
1113,P03,No
1114,P01,Yes
1114,P02,No
1114,P03,Yes
1115,P01,Yes
1115,P02,No
1115,P03,No
1116,P01,Yes
1116,P02,Yes
1116,P03,No
1117,P01,No
1117,P02,No
1117,P03,No
1118,P01,Yes
1118,P02,No
1118,P03,No
1119,P01,No
1119,P02,No
1119,P03,No
1120,P01,No
1120,P02,No
1120,P03,No
1121,P01,Yes
1121,P02,No
1121,P03,No
1122,P01,No
1122,P02,Yes
1122,P03,Yes
1123,P01,No
1123,P02,Yes
1123,P03,No
1124,P01,No
1124,P02,Yes
1124,P03,No
1125,P01,No
1125,P02,No
1125,P03,No
1126,P01,No
1126,P02,Yes
1126,P03,No
1127,P01,No
1127,P02,No
1127,P03,No
1128,P01,No
1128,P02,Yes
1128,P03,No
1129,P01,No
1129,P02,No
1129,P03,No
1130,P01,No
1130,P02,No
1130,P03,No
1131,P01,No
1131,P02,Yes
1131,P03,Yes
1132,P01,No
1132,P02,No
1132,P03,Yes
1133,P01,No
1133,P02,Yes
1133,P03,Yes
1134,P01,No
1134,P02,Yes
1134,P03,No
1135,P01,No
1135,P02,No
1135,P03,No
1136,P01,No
1136,P02,No
1136,P03,No
1137,P01,No
1137,P02,Yes
1137,P03,No
1138,P01,No
1138,P02,No
1138,P03,No
1139,P01,Yes
1139,P02,No
1139,P03,No
1140,P01,No
1140,P02,Yes
1140,P03,No
1141,P01,No
1141,P02,No
1141,P03,No
1142,P01,No
1142,P02,No
1142,P03,No
1143,P01,Yes
1143,P02,No
1143,P03,No
1144,P01,No
1144,P02,No
1144,P03,No
1145,P01,No
1145,P02,No
1145,P03,No
1146,P01,No
1146,P02,Yes
1146,P03,No
1147,P01,No
1147,P02,No
1147,P03,No
1148,P01,No
1148,P02,No
1148,P03,Yes
1149,P01,No
1149,P02,Yes
1149,P03,No
1150,P01,Yes
1150,P02,Yes
1150,P03,No
1151,P01,No
1151,P02,No
1151,P03,No
1152,P01,Yes
1152,P02,Yes
1152,P03,No
1153,P01,No
1153,P02,No
1153,P03,No
1154,P01,No
1154,P02,No
1154,P03,No
1155,P01,Yes
1155,P02,No
1155,P03,Yes
1156,P01,No
1156,P02,No
1156,P03,No
1157,P01,No
1157,P02,Yes
1157,P03,No
1158,P01,No
1158,P02,No
1158,P03,No
1159,P01,Yes
1159,P02,No
1159,P03,Yes
1160,P01,No
1160,P02,No
1160,P03,No
1161,P01,Yes
1161,P02,No
1161,P03,No
1162,P01,No
1162,P02,Yes
1162,P03,No
1163,P01,Yes
1163,P02,No
1163,P03,Yes
1164,P01,No
1164,P02,No
1164,P03,Yes
1165,P01,No
1165,P02,Yes
1165,P03,Yes
1166,P01,No
1166,P02,Yes
1166,P03,No
1167,P01,Yes
1167,P02,No
1167,P03,No
1168,P01,Yes
1168,P02,No
1168,P03,No
1169,P01,No
1169,P02,Yes
1169,P03,Yes
1170,P01,No
1170,P02,Yes
1170,P03,No
1171,P01,No
1171,P02,Yes
1171,P03,Yes
1172,P01,No
1172,P02,No
1172,P03,No
1173,P01,Yes
1173,P02,No
1173,P03,No
1174,P01,No
1174,P02,No
1174,P03,No
1175,P01,No
1175,P02,No
1175,P03,No
1176,P01,No
1176,P02,Yes
1176,P03,No
1177,P01,No
1177,P02,No
1177,P03,Yes
1178,P01,No
1178,P02,No
1178,P03,No
1179,P01,No
1179,P02,No
1179,P03,No
1180,P01,Yes
1180,P02,No
1180,P03,No
1181,P01,Yes
1181,P02,Yes
1181,P03,No
1182,P01,No
1182,P02,Yes
1182,P03,No
1183,P01,No
1183,P02,No
1183,P03,No
1184,P01,No
1184,P02,No
1184,P03,Yes
1185,P01,No
1185,P02,Yes
1185,P03,No
1186,P01,No
1186,P02,No
1186,P03,No
1187,P01,No
1187,P02,Yes
1187,P03,No
1188,P01,Yes
1188,P02,No
1188,P03,No
1189,P01,No
1189,P02,Yes
1189,P03,No
1190,P01,Yes
1190,P02,No
1190,P03,No
1191,P01,No
1191,P02,No
1191,P03,No
1192,P01,No
1192,P02,No
1192,P03,No
1193,P01,No
1193,P02,No
1193,P03,No
1194,P01,No
1194,P02,No
1194,P03,No
1195,P01,No
1195,P02,No
1195,P03,No
1196,P01,Yes
1196,P02,No
1196,P03,No
1197,P01,No
1197,P02,Yes
1197,P03,No
1198,P01,No
1198,P02,No
1198,P03,Yes
1199,P01,No
1199,P02,No
1199,P03,No
1200,P01,No
1200,P02,No
1200,P03,No
1201,P01,Yes
1201,P02,No
1201,P03,No
1202,P01,No
1202,P02,No
1202,P03,No
1203,P01,No
1203,P02,No
1203,P03,No
1204,P01,No
1204,P02,No
1204,P03,No
1205,P01,Yes
1205,P02,No
1205,P03,No
1206,P01,No
1206,P02,No
