user_id,age,age_group,gender
1230,64,55+,Male
1231,17,13-17,Non-binary
1232,21,18-24,Female
1233,18,18-24,Female
1234,26,25-34,Male
1235,31,25-34,Female
1236,15,13-17,Male
1237,16,13-17,Female
1238,33,25-34,Female
1239,32,25-34,Male
1240,28,25-34,Male
1241,28,25-34,Male
1242,48,45-54,Female
1243,39,35-44,Male
1244,28,25-34,Female
1245,20,18-24,Male
1246,24,18-24,Female
1247,30,25-34,Female
1248,52,45-54,Female
1249,24,18-24,Female
1250,23,18-24,Female
1251,28,25-34,Female
1252,27,25-34,Female
1253,32,25-34,Male
1254,44,35-44,Male
1255,28,25-34,Female
1256,40,35-44,Female
1257,14,13-17,Female
1258,32,25-34,Female
1259,40,35-44,Male
1260,44,35-44,Male
1261,22,18-24,Male
1262,13,13-17,Male
1263,27,25-34,Male
1264,13,13-17,Female
1265,24,18-24,Male
1266,31,25-34,Female
1267,28,25-34,Female
1268,35,35-44,Female
1269,13,13-17,Male
1270,35,35-44,Female
1271,23,18-24,Female
1272,18,18-24,Female
1273,41,35-44,Female
1274,22,18-24,Female
1275,14,13-17,Male
1276,23,18-24,Male
1277,14,13-17,Female
1278,46,45-54,Female
1279,13,13-17,Female
1280,15,13-17,Male
1281,23,18-24,Male
1282,19,18-24,Female
1283,43,35-44,Male
1284,15,13-17,Male
1285,15,13-17,Non-binary
1286,15,13-17,Male
1287,22,18-24,Female
1288,47,45-54,Male
1289,42,35-44,Male
1290,28,25-34,Male
1291,20,18-24,Non-binary
1292,46,45-54,Female
1293,18,18-24,Female
1294,33,25-34,Female
1295,27,25-34,Prefer not to say
1296,17,13-17,Male
1297,54,45-54,Male
1298,22,18-24,Female
1299,16,13-17,Female
1300,22,18-24,Non-binary
1301,20,18-24,Female
1302,13,13-17,Female
1303,64,55+,Male
1304,40,35-44,Male
1305,37,35-44,Male
1306,28,25-34,Male
1307,13,13-17,Female
1308,37,35-44,Female
1309,23,18-24,Male
1310,24,18-24,Male
1311,23,18-24,Male
1312,23,18-24,Female
1313,25,25-34,Male
1314,14,13-17,Male
1315,59,55+,Male
1316,21,18-24,Male
1317,39,35-44,Male
1318,49,45-54,Female
1319,40,35-44,Female
1320,32,25-34,Female
1321,19,18-24,Female
1322,24,18-24,Female
1323,34,25-34,Female
1324,49,45-54,Male
1325,27,25-34,Male
1326,20,18-24,Male
1327,39,35-44,Female
1328,28,25-34,Prefer not to say
1329,20,18-24,Male
1330,15,13-17,Female
1331,14,13-17,Male
1332,36,35-44,Female
1333,37,35-44,Female
1334,24,18-24,Female
1335,63,55+,Male
1336,29,25-34,Female
1337,58,55+,Female
1338,28,25-34,Male
1339,45,45-54,Male
1340,18,18-24,Male
1341,46,45-54,Female
1342,25,25-34,Female
1343,17,13-17,Prefer not to say
1344,26,25-34,Male
1345,23,18-24,Non-binary
1346,18,18-24,Male
1347,47,45-54,Male
1348,46,45-54,Male
1349,50,45-54,Male
1350,14,13-17,Female
1351,13,13-17,Male
1352,13,13-17,Female
1353,37,35-44,Female
1354,21,18-24,Male
1355,17,13-17,Male
1356,39,35-44,Non-binary
1357,31,25-34,Non-binary
1358,19,18-24,Male
1359,23,18-24,Male
1360,44,35-44,Male
1361,31,25-34,Male
1362,24,18-24,Female
1363,47,45-54,Female
1364,19,18-24,Female
1365,22,18-24,Male
1366,41,35-44,Male
1367,51,45-54,Female
1368,33,25-34,Male
1369,24,18-24,Male
1370,34,25-34,Male
1371,41,35-44,Male
1372,31,25-34,Male
1373,24,18-24,Female
1374,15,13-17,Female
1375,30,25-34,Female
1376,22,18-24,Female
1377,24,18-24,Female
1378,20,18-24,Non-binary
1379,37,35-44,Male
1380,36,35-44,Male
1381,14,13-17,Female
1382,29,25-34,Male
1383,13,13-17,Male
1384,17,13-17,Female
1385,56,55+,Male
1386,20,18-24,Male
1387,42,35-44,Female
1388,25,25-34,Female
1389,20,18-24,Female
1390,23,18-24,Female
1391,24,18-24,Male
1392,24,18-24,Male
1393,55,55+,Male
1394,20,18-24,Male
1395,18,18-24,Female
1396,34,25-34,Female
1397,19,18-24,Male
1398,23,18-24,Non-binary
1399,22,18-24,Female
1400,16,13-17,Male
1401,18,18-24,Female
1402,65,55+,Male
1403,23,18-24,Male
1404,28,25-34,Male
1405,18,18-24,Male
1406,14,13-17,Female
1407,50,45-54,Female
1408,25,25-34,Male
1409,22,18-24,Female
1410,13,13-17,Male
1411,30,25-34,Male
1412,61,55+,Female
1413,20,18-24,Female
1414,22,18-24,Female
1415,35,35-44,Female
1416,15,13-17,Male
1417,20,18-24,Non-binary
1418,27,25-34,Male
1419,15,13-17,Male
1420,22,18-24,Male
1421,21,18-24,Male
1422,42,35-44,Female
1423,26,25-34,Male
1424,43,35-44,Male
1425,13,13-17,Male
1426,19,18-24,Female
1427,43,35-44,Female
1428,47,45-54,Female
1429,45,45-54,Non-binary
1430,47,45-54,Female
1431,43,35-44,Female
1432,26,25-34,Male
1433,22,18-24,Female
1434,51,45-54,Male
1435,17,13-17,Female
1436,43,35-44,Female
1437,48,45-54,Prefer not to say
1438,13,13-17,Female
1439,50,45-54,Female
1440,40,35-44,Non-binary
1441,53,45-54,Male
1442,16,13-17,Female
1443,19,18-24,Female
1444,22,18-24,Female
1445,17,13-17,Male
1446,17,13-17,Female
1447,24,18-24,Male
1448,23,18-24,Male
1449,21,18-24,Male
1450,41,35-44,Female
1451,39,35-44,Female
1452,25,25-34,Male
1453,17,13-17,Male
1454,17,13-17,Male
1455,64,55+,Female
1456,29,25-34,Male
1457,15,13-17,Prefer not to say
1458,21,18-24,Female
1459,48,45-54,Male
1460,21,18-24,Female
1461,19,18-24,Female
1462,24,18-24,Male
1463,21,18-24,Male
1464,40,35-44,Male
1465,13,13-17,Male
1466,15,13-17,Male
1467,42,35-44,Male
1468,57,55+,Male
1469,41,35-44,Male
1470,39,35-44,Female
1471,32,25-34,Male
1472,22,18-24,Female
1473,38,35-44,Female
1474,36,35-44,Male
1475,64,55+,Female
1476,42,35-44,Male
1477,19,18-24,Male
1478,22,18-24,Male
1479,27,25-34,Non-binary
1480,37,35-44,Male
1481,39,35-44,Female
1482,16,13-17,Male
1483,48,45-54,Female
1484,14,13-17,Male
1485,49,45-54,Female
1486,19,18-24,Female
1487,36,35-44,Male
1488,30,25-34,Female
1489,25,25-34,Male
1490,46,45-54,Male
1491,13,13-17,Male
1492,13,13-17,Female
1493,53,45-54,Male
1494,45,45-54,Prefer not to say
1495,32,25-34,Prefer not to say
1496,14,13-17,Male
1497,31,25-34,Female
1498,15,13-17,Male
1499,37,35-44,Female
1500,16,13-17,Female
1501,25,25-34,Male
1502,21,18-24,Female
1503,40,35-44,Female
1504,31,25-34,Non-binary
1505,16,13-17,Male
1506,37,35-44,Female
1507,27,25-34,Male
1508,44,35-44,Male
1509,34,25-34,Female
1510,23,18-24,Male
1511,19,18-24,Male
1512,65,55+,Male
1513,35,35-44,Female
1514,34,25-34,Male
1515,24,18-24,Female
1516,23,18-24,Male
1517,39,35-44,Female
1518,23,18-24,Male
1519,31,25-34,Female
1520,34,25-34,Male
1521,41,35-44,Male
1522,24,18-24,Male
1523,22,18-24,Female
1524,14,13-17,Female
1525,39,35-44,Female
1526,17,13-17,Female
1527,17,13-17,Male
1528,37,35-44,Female
1529,20,18-24,Male
1530,31,25-34,Male
1531,18,18-24,Female
1532,60,55+,Male
1533,31,25-34,Male
1534,13,13-17,Male
1535,22,18-24,Female
1536,32,25-34,Female
1537,33,25-34,Male
1538,25,25-34,Male
1539,37,35-44,Male
1540,29,25-34,Female
1541,44,35-44,Female
1542,34,25-34,Female
1543,52,45-54,Male
1544,20,18-24,Male
1545,39,35-44,Male
1546,43,35-44,Female
1547,20,18-24,Female
1548,14,13-17,Female
1549,16,13-17,Female
1550,35,35-44,Male
1551,15,13-17,Female
1552,19,18-24,Female
1553,27,25-34,Male
1554,54,45-54,Female
1555,24,18-24,Male
1556,30,25-34,Female
1557,32,25-34,Female
1558,40,35-44,Female
1559,20,18-24,Female
1560,14,13-17,Male
1561,24,18-24,Female
1562,14,13-17,Female
1563,27,25-34,Non-binary
1564,30,25-34,Male
1565,41,35-44,Female
1566,18,18-24,Non-binary
1567,39,35-44,Male
1568,21,18-24,Female
1569,21,18-24,Male
1570,15,13-17,Male
1571,17,13-17,Male
1572,28,25-34,Male
1573,31,25-34,Male
1574,39,35-44,Male
1575,24,18-24,Male
1576,33,25-34,Non-binary
1577,44,35-44,Female
1578,29,25-34,Female
1579,16,13-17,Male
1580,51,45-54,Female
1581,37,35-44,Prefer not to say
1582,39,35-44,Female
1583,24,18-24,Male
1584,17,13-17,Female
1585,21,18-24,Male
1586,13,13-17,Female
1587,14,13-17,Male
1588,34,25-34,Male
1589,37,35-44,Female
1590,14,13-17,Male
1591,41,35-44,Non-binary
1592,43,35-44,Female
1593,46,45-54,Female
1594,54,45-54,Male
1595,17,13-17,Male
1596,26,25-34,Female
1597,18,18-24,Male
1598,14,13-17,Female
1599,25,25-34,Female
1600,26,25-34,Male
1601,17,13-17,Male
1602,18,18-24,Female
1603,17,13-17,Male
1604,36,35-44,Female
1605,15,13-17,Female
1606,32,25-34,Female
1607,19,18-24,Female
1608,26,25-34,Male
1609,17,13-17,Male
1610,22,18-24,Male
1611,20,18-24,Female
1612,18,18-24,Female
1613,38,35-44,Female
1614,50,45-54,Male
1615,20,18-24,Female
1616,26,25-34,Male
1617,38,35-44,Male
1618,29,25-34,Male
1619,30,25-34,Male
1620,65,55+,Male
1621,47,45-54,Female
1622,25,25-34,Male
1623,54,45-54,Female
1624,18,18-24,Male
1625,57,55+,Female
1626,19,18-24,Male
1627,28,25-34,Male
1628,17,13-17,Male
1629,24,18-24,Female
1630,20,18-24,Female
1631,24,18-24,Male
1632,23,18-24,Prefer not to say
1633,22,18-24,Female
1634,32,25-34,Male
1635,25,25-34,Female
1636,23,18-24,Male
1637,28,25-34,Female
1638,22,18-24,Female
1639,55,55+,Female
1640,27,25-34,Female
1641,13,13-17,Female
1642,43,35-44,Female
1643,18,18-24,Female
1644,22,18-24,Female
1645,13,13-17,Female
1646,21,18-24,Female
1647,40,35-44,Female
1648,22,18-24,Male
1649,34,25-34,Male
1650,22,18-24,Female
1651,42,35-44,Male
1652,42,35-44,Female
1653,19,18-24,Female
1654,15,13-17,Female
1655,25,25-34,Prefer not to say
1656,34,25-34,Female
1657,54,45-54,Female
1658,18,18-24,Male
1659,17,13-17,Female
1660,18,18-24,Female
1661,33,25-34,Female
1662,24,18-24,Male
1663,41,35-44,Female
1664,21,18-24,Female
1665,19,18-24,Female
1666,16,13-17,Female
1667,17,13-17,Male
1668,27,25-34,Male
1669,41,35-44,Female
1670,16,13-17,Male
1671,38,35-44,Female
1672,21,18-24,Female
1673,13,13-17,Male
1674,35,35-44,Female
1675,15,13-17,Female
1676,44,35-44,Female
1677,46,45-54,Male
1678,21,18-24,Male
1679,48,45-54,Male
1680,25,25-34,Prefer not to say
1681,24,18-24,Male
1682,20,18-24,Female
1683,27,25-34,Female
1684,56,55+,Non-binary
1685,24,18-24,Female
1686,43,35-44,Male
1687,32,25-34,Female
1688,17,13-17,Male
1689,42,35-44,Male
1690,35,35-44,Female
1691,43,35-44,Male
1692,29,25-34,Male
1693,26,25-34,Female
1694,21,18-24,Female
1695,35,35-44,Male
1696,27,25-34,Male
1697,31,25-34,Female
1698,31,25-34,Female
1699,20,18-24,Male
1700,21,18-24,Female
1701,15,13-17,Male
1702,22,18-24,Female
1703,35,35-44,Female
1704,40,35-44,Female
1705,46,45-54,Male
1706,34,25-34,Female
1707,23,18-24,Male
1708,15,13-17,Prefer not to say
1709,34,25-34,Male
1710,38,35-44,Female
1711,22,18-24,Male
1712,26,25-34,Male
1713,18,18-24,Female
1714,16,13-17,Female
1715,17,13-17,Male
1716,26,25-34,Male
1717,34,25-34,Male
1718,16,13-17,Male
1719,22,18-24,Female
1720,25,25-34,Male
1721,20,18-24,Male
1722,19,18-24,Male
1723,33,25-34,Male
1724,22,18-24,Male
1725,16,13-17,Male
1726,49,45-54,Female
1727,33,25-34,Female
1728,38,35-44,Male
1729,21,18-24,Male
1730,28,25-34,Male
1731,25,25-34,Prefer not to say
1732,31,25-34,Male
1733,39,35-44,Female
1734,24,18-24,Female
1735,20,18-24,Female
1736,36,35-44,Female
1737,34,25-34,Female
1738,21,18-24,Female
1739,42,35-44,Female
1740,48,45-54,Male
1741,30,25-34,Male
1742,33,25-34,Female
1743,31,25-34,Non-binary
1744,31,25-34,Female
1745,13,13-17,Male
1746,36,35-44,Male
1747,22,18-24,Male
1748,32,25-34,Female
1749,58,55+,Male
1750,30,25-34,Male
1751,13,13-17,Male
1752,36,35-44,Female
1753,39,35-44,Male
1754,20,18-24,Female
1755,40,35-44,Female
1756,29,25-34,Female
1757,40,35-44,Male
1758,24,18-24,Female
1759,39,35-44,Female
1760,15,13-17,Female
1761,33,25-34,Male
1762,29,25-34,Male
1763,52,45-54,Non-binary
1764,22,18-24,Male
1765,27,25-34,Female
1766,21,18-24,Female
1767,65,55+,Female
1768,42,35-44,Female
1769,33,25-34,Female
1770,13,13-17,Female
1771,17,13-17,Male
1772,25,25-34,Female
1773,36,35-44,Male
1774,37,35-44,Male
1775,46,45-54,Female
1776,24,18-24,Male
1777,35,35-44,Male
1778,16,13-17,Female
1779,24,18-24,Female
1780,30,25-34,Female
1781,31,25-34,Female
1782,36,35-44,Male
1783,14,13-17,Male
1784,17,13-17,Female
1785,56,55+,Male
1786,38,35-44,Prefer not to say
1787,36,35-44,Male
1788,22,18-24,Male
1789,51,45-54,Female
1790,22,18-24,Female
1791,14,13-17,Male
1792,20,18-24,Male
1793,41,35-44,Female
1794,27,25-34,Female
1795,32,25-34,Male
1796,51,45-54,Male
1797,20,18-24,Female
1798,18,18-24,Male
1799,19,18-24,Male
1800,43,35-44,Male
1801,13,13-17,Non-binary
1802,32,25-34,Female
1803,44,35-44,Male
1804,43,35-44,Female
1805,14,13-17,Female
1806,56,55+,Female
1807,13,13-17,Male
1808,51,45-54,Female
1809,38,35-44,Female
1810,31,25-34,Female
1811,41,35-44,Male
1812,41,35-44,Non-binary
1813,55,55+,Male
1814,21,18-24,Male
1815,18,18-24,Female
1816,19,18-24,Male
1817,23,18-24,Female
1818,18,18-24,Male
1819,19,18-24,Female
1820,50,45-54,Male
1821,22,18-24,Female
1822,23,18-24,Female
1823,39,35-44,Male
1824,18,18-24,Female
1825,17,13-17,Female
1826,34,25-34,Male
1827,57,55+,Female
1828,51,45-54,Male
1829,16,13-17,Male
1830,65,55+,Male
1831,22,18-24,Female
1832,37,35-44,Male
1833,25,25-34,Male
1834,37,35-44,Male
1835,23,18-24,Male
1836,20,18-24,Prefer not to say
1837,20,18-24,Male
1838,35,35-44,Female
1839,41,35-44,Female
1840,20,18-24,Female
1841,21,18-24,Female
1842,36,35-44,Female
1843,35,35-44,Male
1844,19,18-24,Female
1845,54,45-54,Male
1846,38,35-44,Male
1847,15,13-17,Female
1848,32,25-34,Female
1849,29,25-34,Male
1850,46,45-54,Female
1851,30,25-34,Male
1852,61,55+,Male
1853,40,35-44,Female
1854,36,35-44,Female
1855,34,25-34,Male
1856,29,25-34,Prefer not to say
1857,39,35-44,Female
1858,41,35-44,Female
1859,33,25-34,Male
1860,21,18-24,Prefer not to say
1861,25,25-34,Female
1862,28,25-34,Female
1863,16,13-17,Female
1864,20,18-24,Female
1865,47,45-54,Female
1866,20,18-24,Male
1867,14,13-17,Male
1868,21,18-24,Male
1869,25,25-34,Female
1870,17,13-17,Female
1871,27,25-34,Female
1872,16,13-17,Female
1873,37,35-44,Male
1874,18,18-24,Male
1875,32,25-34,Non-binary
1876,20,18-24,Male
1877,33,25-34,Female
1878,30,25-34,Female
1879,36,35-44,Male
1880,14,13-17,Male
1881,18,18-24,Prefer not to say
1882,16,13-17,Female
1883,16,13-17,Female
1884,46,45-54,Female
1885,15,13-17,Male
1886,14,13-17,Female
1887,46,45-54,Male
1888,19,18-24,Male
1889,33,25-34,Male
1890,48,45-54,Female
1891,17,13-17,Male
1892,25,25-34,Male
1893,18,18-24,Male
1894,42,35-44,Male
1895,27,25-34,Male
1896,19,18-24,Male
1897,20,18-24,Female
1898,16,13-17,Female
1899,24,18-24,Female
1900,37,35-44,Female
1901,41,35-44,Female
1902,13,13-17,Female
1903,36,35-44,Male
1904,28,25-34,Female
1905,19,18-24,Male
1906,35,35-44,Male
1907,23,18-24,Female
1908,20,18-24,Female
1909,31,25-34,Male
1910,42,35-44,Female
1911,18,18-24,Female
1912,27,25-34,Male
1913,32,25-34,Male
1914,36,35-44,Male
1915,21,18-24,Female
1916,44,35-44,Male
1917,15,13-17,Female
1918,24,18-24,Male
1919,37,35-44,Female
1920,26,25-34,Female
1921,30,25-34,Male
1922,41,35-44,Female
1923,15,13-17,Male
1924,41,35-44,Female
1925,38,35-44,Male
1926,41,35-44,Male
1927,35,35-44,Male
1928,44,35-44,Female
1929,22,18-24,Male
1930,36,35-44,Female
1931,34,25-34,Male
1932,40,35-44,Male
1933,58,55+,Female
1934,30,25-34,Female
1935,26,25-34,Male
1936,39,35-44,Female
1937,36,35-44,Female
1938,13,13-17,Prefer not to say
1939,33,25-34,Prefer not to say
1940,24,18-24,Female
1941,42,35-44,Male
1942,20,18-24,Female
1943,45,45-54,Female
1944,26,25-34,Female
1945,33,25-34,Female
1946,32,25-34,Male
1947,16,13-17,Female
1948,26,25-34,Male
1949,20,18-24,Female
1950,20,18-24,Male
1951,37,35-44,Female
1952,18,18-24,Male
1953,26,25-34,Male
1954,44,35-44,Male
1955,34,25-34,Male
1956,28,25-34,Male
1957,33,25-34,Male
1958,32,25-34,Female
1959,27,25-34,Female
1960,28,25-34,Female
1961,14,13-17,Male
1962,50,45-54,Female
1963,23,18-24,Male
1964,15,13-17,Male
1965,21,18-24,Female
1966,17,13-17,Female
1967,16,13-17,Female
1968,55,55+,Male
1969,32,25-34,Female
1970,29,25-34,Female
1971,25,25-34,Male
1972,43,35-44,Female
1973,24,18-24,Female
1974,29,25-34,Female
1975,36,35-44,Female
1976,27,25-34,Male
1977,32,25-34,Female
1978,33,25-34,Male
1979,46,45-54,Male
1980,42,35-44,Male
1981,27,25-34,Female
1982,20,18-24,Male
1983,22,18-24,Male
1984,36,35-44,Prefer not to say
1985,47,45-54,Female
1986,18,18-24,Male
1987,20,18-24,Female
1988,35,35-44,Male
1989,35,35-44,Male
1990,32,25-34,Male
1991,17,13-17,Male
1992,54,45-54,Male
1993,16,13-17,Prefer not to say
1994,53,45-54,Female
1995,40,35-44,Male
1996,24,18-24,Prefer not to say
1997,19,18-24,Female
1998,18,18-24,Male
1999,16,13-17,Female
2000,14,13-17,Male
2001,40,35-44,Female
2002,19,18-24,Prefer not to say
2003,32,25-34,Male
2004,20,18-24,Male
2005,34,25-34,Female
2006,17,13-17,Non-binary
2007,21,18-24,Female
2008,19,18-24,Male
2009,18,18-24,Male
2010,27,25-34,Female
2011,52,45-54,Male
2012,33,25-34,Female
2013,20,18-24,Female
2014,46,45-54,Male
2015,16,13-17,Male
2016,32,25-34,Female
2017,25,25-34,Male
2018,14,13-17,Male
2019,21,18-24,Female
2020,20,18-24,Male
2021,25,25-34,Male
2022,20,18-24,Female
2023,20,18-24,Male
2024,29,25-34,Female
2025,14,13-17,Male
2026,16,13-17,Male
2027,23,18-24,Female
2028,42,35-44,Female
2029,35,35-44,Male
2030,16,13-17,Male
2031,25,25-34,Male
2032,32,25-34,Female
2033,46,45-54,Female
2034,44,35-44,Female
2035,43,35-44,Male
2036,38,35-44,Male
2037,17,13-17,Female
2038,14,13-17,Female
2039,23,18-24,Male
2040,31,25-34,Male
2041,27,25-34,Female
2042,35,35-44,Male
2043,27,25-34,Female
2044,44,35-44,Female
2045,33,25-34,Male
2046,49,45-54,Male
2047,35,35-44,Female
2048,14,13-17,Female
2049,45,45-54,Female
2050,39,35-44,Female
2051,29,25-34,Male
2052,19,18-24,Female
2053,36,35-44,Female
2054,20,18-24,Female
2055,40,35-44,Male
2056,61,55+,Male
2057,46,45-54,Female
2058,54,45-54,Male
2059,28,25-34,Male
2060,19,18-24,Male
2061,21,18-24,Male
2062,17,13-17,Prefer not to say
2063,29,25-34,Male
2064,21,18-24,Female
2065,17,13-17,Female
2066,14,13-17,Male
2067,36,35-44,Male
2068,24,18-24,Prefer not to say
2069,25,25-34,Male
2070,32,25-34,Male
2071,30,25-34,Female
2072,24,18-24,Female
2073,14,13-17,Female
2074,18,18-24,Female
2075,25,25-34,Female
2076,34,25-34,Male
2077,15,13-17,Female
2078,29,25-34,Male
2079,64,55+,Female
2080,33,25-34,Male
2081,63,55+,Female
2082,34,25-34,Female
2083,30,25-34,Female
2084,39,35-44,Male
2085,39,35-44,Male
2086,38,35-44,Male
2087,15,13-17,Male
2088,59,55+,Male
2089,43,35-44,Female
2090,27,25-34,Male
2091,26,25-34,Female
2092,20,18-24,Female
2093,20,18-24,Male
2094,14,13-17,Male
2095,24,18-24,Female
2096,38,35-44,Female
2097,25,25-34,Male
2098,46,45-54,Male
2099,20,18-24,Female
2100,23,18-24,Prefer not to say
2101,16,13-17,Male
2102,39,35-44,Female
2103,17,13-17,Male
2104,19,18-24,Female
2105,46,45-54,Female
2106,32,25-34,Male
2107,15,13-17,Male
2108,23,18-24,Male
2109,22,18-24,Male
2110,33,25-34,Female
2111,24,18-24,Female
2112,52,45-54,Female
2113,39,35-44,Male
2114,42,35-44,Male
2115,16,13-17,Female
2116,50,45-54,Male
2117,14,13-17,Male
2118,32,25-34,Female
2119,13,13-17,Female
2120,50,45-54,Female
2121,39,35-44,Female
2122,34,25-34,Male
2123,31,25-34,Male
2124,44,35-44,Non-binary
2125,27,25-34,Female
2126,32,25-34,Prefer not to say
2127,25,25-34,Female
2128,14,13-17,Female
2129,15,13-17,Female
2130,16,13-17,Male
2131,27,25-34,Female
2132,13,13-17,Male
2133,17,13-17,Male
2134,37,35-44,Male
2135,53,45-54,Male
2136,51,45-54,Female
2137,30,25-34,Female
2138,23,18-24,Male
2139,22,18-24,Male
2140,44,35-44,Male
2141,25,25-34,Male
2142,18,18-24,Female
2143,14,13-17,Male
2144,33,25-34,Female
2145,58,55+,Female
2146,39,35-44,Female
2147,15,13-17,Female
2148,21,18-24,Female
2149,44,35-44,Male
2150,21,18-24,Female
2151,60,55+,Male
2152,21,18-24,Female
2153,31,25-34,Male
