survey_id,exercise_frequency_id,sleep_hours,sleep_quality_score
1358,103,6.3,74
1359,101,5.4,66
1360,102,6.4,66
1361,101,6.5,73
1362,102,6.9,83
1363,102,8.2,100
1364,102,7.6,96
1365,102,6.0,64
1366,102,5.4,40
1367,102,7.2,82
1368,103,6.4,63
1369,103,7.3,69
1370,102,7.0,74
1371,101,6.2,78
1372,102,7.7,79
1373,102,5.3,70
1374,102,5.9,64
1375,101,8.1,100
1376,101,7.4,81
1377,103,5.3,53
1378,101,7.8,94
1379,103,7.2,84
1380,102,5.6,64
1381,103,6.4,90
1382,102,5.8,78
1383,101,5.9,63
1384,102,6.9,81
1385,103,6.8,78
1386,101,6.0,70
1387,101,5.7,55
1388,101,5.8,68
1389,103,6.0,67
1390,101,6.9,53
1391,103,6.4,78
1392,103,6.6,77
1393,102,5.7,59
1394,102,6.2,80
1395,102,7.4,87
1396,102,5.9,61
1397,103,5.7,72
1398,101,7.0,90
1399,103,6.7,66
1400,103,7.3,65
1401,103,7.2,92
1402,103,7.4,76
1403,101,7.0,79
1404,101,7.4,97
1405,103,6.1,73
1406,103,6.0,68
1407,102,6.9,100
1408,102,5.6,76
1409,101,6.3,87
1410,101,5.7,78
1411,101,6.3,85
1412,103,5.8,72
1413,101,6.0,59
1414,102,5.1,49
1415,101,7.6,100
1416,102,6.4,74
1417,102,7.3,89
1418,102,7.3,73
1419,101,6.7,62
1420,103,6.9,88
1421,102,6.3,81
1422,101,7.1,99
1423,101,5.5,66
1424,103,7.5,84
1425,102,5.2,59
1426,101,6.0,69
1427,101,7.9,85
1428,102,6.9,78
1429,103,7.6,92
1430,102,5.5,63
1431,102,5.2,66
1432,102,6.2,77
1433,102,5.1,60
1434,102,7.4,74
1435,101,6.8,78
1436,101,7.4,76
1437,102,7.2,80
1438,102,7.8,89
1439,101,6.9,96
1440,102,7.1,84
1441,101,7.3,69
1442,102,6.4,81
1443,101,7.2,85
1444,102,5.7,71
1445,102,6.2,59
1446,102,4.6,64
1447,101,5.0,62
1448,103,5.7,57
1449,101,7.0,79
1450,101,7.8,100
1451,103,8.0,86
1452,103,5.7,50
1453,102,6.7,67
1454,102,6.6,85
1455,102,7.5,78
1456,101,6.7,87
1457,101,6.9,82
1458,103,8.2,83
1459,103,8.5,93
1460,102,7.4,90
1461,102,7.0,69
1462,101,8.0,74
1463,102,6.9,87
1464,101,6.5,82
1465,101,7.1,88
1466,102,5.3,52
1467,103,6.5,73
1468,102,7.0,82
1469,103,6.3,74
1470,102,6.0,72
1471,102,7.4,84
1472,103,5.5,77
1473,103,7.4,85
1474,102,6.8,63
1475,101,6.4,81
1476,101,7.2,85
1477,101,6.1,79
1478,101,6.3,53
1479,103,7.1,80
1480,102,7.7,100
1481,101,7.5,100
1482,101,5.6,71
1483,103,6.7,74
1484,102,5.3,58
1485,103,7.7,100
1486,103,5.3,71
1487,102,6.6,78
1488,103,6.4,72
1489,102,6.7,79
1490,103,5.8,47
1491,102,6.0,72
1492,101,6.3,80
1493,101,8.5,100
1494,102,6.8,85
1495,102,7.1,85
1496,102,7.0,87
1497,101,5.6,61
1498,103,6.5,83
1499,102,7.0,91
1500,101,4.7,43
1501,103,5.4,54
1502,102,6.8,74
1503,102,7.6,92
1504,102,7.2,78
1505,101,6.5,83
1506,101,5.9,78
1507,101,6.5,68
1508,103,6.6,79
1509,101,6.2,80
1510,102,6.1,63
1511,103,7.0,89
1512,102,7.8,86
1513,103,7.0,77
1514,101,6.6,88
1515,102,6.2,92
1516,103,5.7,61
1517,103,7.5,89
1518,101,8.4,100
1519,103,7.4,82
1520,101,6.6,75
1521,102,6.5,80
1522,103,7.9,97
1523,101,4.8,57
1524,101,5.0,56
1525,102,6.0,70
1526,102,6.1,71
1527,103,6.3,71
1528,102,7.9,97
1529,102,6.1,69
1530,103,6.2,77
1531,103,5.7,50
1532,102,8.1,98
1533,103,6.5,89
1534,103,6.0,79
1535,103,6.9,91
1536,102,6.7,100
1537,103,6.2,76
1538,101,6.3,76
1539,103,6.8,86
1540,103,7.8,100
1541,103,7.0,79
1542,103,7.8,82
1543,103,6.8,79
1544,101,6.3,81
1545,103,7.1,97
1546,101,7.6,93
1547,102,5.3,65
1548,103,5.9,69
1549,101,5.7,47
1550,101,8.1,92
1551,102,5.5,42
1552,101,6.8,79
1553,102,7.5,99
1554,101,7.3,77
1555,102,6.0,72
1556,101,7.4,95
1557,102,6.6,79
1558,102,6.7,77
1559,101,5.6,73
1560,101,6.7,67
1561,101,5.7,65
1562,103,5.9,59
1563,102,7.1,74
1564,103,7.5,78
1565,102,5.8,58
1566,102,6.7,60
1567,102,7.8,100
1568,101,6.9,78
1569,102,6.3,87
1570,101,6.9,81
1571,103,7.9,86
1572,102,6.0,59
1573,101,5.7,76
1574,101,6.5,100
1575,101,7.7,83
1576,103,6.6,73
1577,102,7.2,90
1578,102,6.5,65
1579,101,4.1,62
1580,102,6.2,77
1581,101,8.0,84
1582,103,7.2,87
1583,102,5.4,72
1584,101,7.0,85
1585,101,6.2,75
1586,102,6.9,100
1587,103,6.5,92
1588,102,6.1,79
1589,103,7.0,69
1590,101,6.6,97
1591,103,7.4,100
1592,101,6.9,100
1593,102,8.5,100
1594,101,7.1,81
1595,102,6.5,83
1596,102,7.3,85
1597,101,6.4,94
1598,102,5.8,61
1599,103,7.6,100
1600,102,6.1,67
1601,101,7.9,94
1602,101,6.8,75
1603,101,6.2,81
1604,103,7.8,83
1605,102,6.5,78
1606,102,7.6,87
1607,103,6.3,96
1608,101,7.9,92
1609,102,6.4,63
1610,101,7.4,86
1611,103,5.6,49
1612,101,5.6,64
1613,102,8.0,88
1614,102,7.4,97
1615,102,6.4,83
1616,103,7.3,100
1617,102,7.6,74
1618,101,7.7,94
1619,101,6.5,82
1620,101,7.6,95
1621,103,6.7,57
1622,103,6.7,84
1623,101,6.7,59
1624,102,7.5,100
1625,102,7.0,58
1626,101,6.7,89
1627,103,7.6,91
1628,102,6.2,64
1629,101,7.0,92
1630,101,5.8,68
1631,103,7.4,87
1632,103,5.4,71
1633,101,6.7,68
1634,102,7.1,92
1635,102,6.6,76
1636,101,6.8,75
1637,101,7.0,85
1638,101,6.0,66
1639,101,8.9,100
1640,102,5.6,93
1641,102,5.6,68
1642,103,6.9,84
1643,101,7.0,74
1644,101,6.7,72
1645,101,6.5,78
1646,102,5.5,73
1647,102,6.9,82
1648,101,6.5,72
1649,102,6.5,77
1650,101,7.5,78
1651,103,7.3,92
1652,103,8.2,100
1653,101,5.4,64
1654,101,6.9,72
1655,103,5.8,69
1656,102,6.6,78
1657,101,7.0,87
1658,103,5.7,53
1659,102,5.8,63
1660,102,7.0,75
1661,101,6.1,84
1662,101,8.0,88
1663,102,5.7,60
1664,102,5.3,72
1665,103,7.7,100
1666,101,5.0,57
1667,101,6.8,100
1668,102,6.9,60
1669,102,6.8,67
1670,103,5.7,72
1671,102,6.7,56
1672,102,5.8,82
1673,101,7.3,88
1674,101,6.2,78
1675,101,6.0,89
1676,101,6.5,83
1677,102,6.3,77
1678,102,7.6,100
1679,103,5.6,68
1680,101,6.1,83
1681,101,6.4,63
1682,101,7.1,100
1683,102,6.3,83
1684,103,7.8,100
1685,102,6.4,76
1686,102,7.1,77
1687,102,8.1,100
1688,101,6.9,83
1689,102,6.5,83
1690,102,6.2,78
1691,103,6.8,83
1692,103,5.9,50
1693,103,7.4,83
1694,103,7.6,98
1695,103,8.0,94
1696,101,7.5,85
1697,101,8.4,96
1698,101,5.9,71
1699,101,7.1,80
1700,101,5.7,48
1701,103,5.9,68
1702,102,5.1,54
1703,102,7.5,74
1704,102,8.7,97
1705,102,6.6,72
1706,102,6.2,51
1707,101,6.4,68
1708,101,6.4,66
1709,102,6.1,78
1710,103,7.1,82
1711,101,6.6,80
1712,103,6.8,66
1713,101,5.7,55
1714,102,7.2,74
1715,102,5.6,64
1716,103,7.3,100
1717,101,6.4,66
1718,101,6.5,66
1719,101,7.0,77
1720,102,6.9,92
1721,101,6.7,68
1722,103,6.9,73
1723,103,6.2,74
1724,103,5.7,49
1725,102,6.4,72
1726,103,7.1,86
1727,103,8.1,89
1728,101,6.7,90
1729,102,6.0,77
1730,102,7.4,95
1731,102,7.2,87
1732,101,4.3,63
1733,101,7.5,79
1734,102,7.9,93
1735,101,6.2,91
1736,102,6.4,58
1737,102,6.0,67
1738,101,7.1,88
1739,101,6.5,65
1740,101,7.8,75
1741,102,6.3,77
1742,102,5.8,69
1743,103,5.7,60
1744,101,6.1,74
1745,102,7.2,92
1746,102,5.2,67
1747,102,5.0,52
1748,102,6.8,87
1749,102,5.9,79
1750,102,5.7,68
1751,101,5.5,44
1752,101,6.6,100
1753,102,7.1,95
1754,102,6.2,65
1755,102,6.0,66
1756,101,7.5,100
1757,102,6.4,72
1758,102,4.8,66
1759,101,6.6,82
1760,101,8.1,100
1761,103,7.2,87
1762,102,7.1,81
1763,103,5.2,71
1764,101,7.4,90
1765,102,6.7,70
1766,103,6.2,50
1767,101,6.0,69
1768,101,7.5,80
1769,103,4.8,54
1770,102,7.2,100
1771,102,5.4,64
1772,103,6.8,77
1773,102,6.3,72
1774,101,5.7,60
1775,102,6.8,83
1776,101,6.7,82
1777,102,8.3,98
1778,103,7.2,100
1779,102,6.3,76
1780,103,7.3,87
1781,102,6.3,81
1782,103,6.2,87
1783,102,5.8,77
1784,102,6.5,91
1785,101,7.6,90
1786,101,7.2,86
1787,101,5.9,74
1788,101,4.8,34
1789,102,7.2,89
1790,101,6.6,58
1791,102,5.9,60
1792,101,5.8,56
1793,102,5.7,88
1794,101,6.5,83
1795,102,7.1,84
1796,103,7.5,100
1797,101,6.7,78
1798,103,5.1,79
1799,101,5.6,67
1800,102,6.4,92
1801,102,7.0,66
1802,103,6.8,63
1803,101,6.8,87
1804,102,6.0,74
1805,103,6.3,67
1806,102,5.4,45
1807,101,6.6,54
1808,102,5.6,67
1809,101,6.2,88
1810,103,5.7,71
1811,102,5.8,70
1812,102,5.3,58
1813,103,7.1,66
1814,101,7.1,96
1815,101,5.7,53
1816,103,7.1,76
1817,101,6.1,82
1818,102,7.4,92
1819,101,7.3,79
1820,103,7.8,100
1821,102,6.5,86
1822,102,5.3,69
1823,103,7.8,76
1824,102,6.0,70
1825,101,8.4,100
1826,102,5.7,70
1827,102,7.5,83
1828,102,7.8,87
1829,102,6.4,76
1830,101,7.3,83
1831,101,4.9,50
1832,103,7.3,84
1833,102,7.0,83
1834,102,6.8,80
1835,102,6.3,68
1836,102,4.7,47
1837,102,5.5,69
1838,102,7.2,92
1839,102,7.1,88
1840,101,7.1,94
1841,102,7.5,81
1842,103,7.5,89
1843,103,6.0,54
1844,103,6.6,63
1845,103,7.6,85
1846,103,7.8,93
1847,101,6.4,75
1848,102,5.1,52
1849,102,6.8,88
1850,103,8.3,85
1851,101,7.6,80
1852,102,6.5,79
1853,103,7.4,90
1854,101,6.6,81
1855,103,5.5,57
1856,103,6.7,64
1857,101,7.5,83
1858,101,6.4,75
1859,102,5.6,49
1860,102,6.4,65
1861,103,6.3,82
1862,102,7.8,82
1863,101,6.1,80
1864,101,6.0,77
1865,102,8.1,92
1866,102,7.5,100
1867,102,8.7,91
1868,101,6.3,64
1869,102,8.0,94
1870,102,7.5,92
1871,102,6.5,95
1872,103,7.5,80
1873,103,7.6,100
1874,102,5.7,78
1875,102,7.4,81
1876,102,7.1,93
1877,103,7.5,99
1878,102,8.0,100
1879,102,5.1,50
1880,103,5.9,63
1881,102,6.3,55
1882,102,5.2,75
1883,102,6.8,71
1884,102,7.4,94
1885,102,7.1,82
1886,102,7.3,77
1887,102,7.6,100
1888,101,5.8,71
1889,102,6.2,63
1890,101,6.1,65
1891,103,6.4,75
1892,103,5.6,60
1893,101,7.0,77
1894,102,8.1,100
1895,102,5.7,60
1896,101,6.7,75
1897,103,6.3,85
1898,101,7.6,87
1899,102,5.9,71
1900,103,7.4,100
1901,101,7.4,90
1902,103,6.1,73
1903,102,8.0,85
1904,101,6.0,76
1905,101,6.1,71
1906,103,7.6,82
1907,101,6.0,67
1908,101,8.9,100
1909,102,6.6,76
1910,101,6.5,89
1911,102,7.0,62
1912,101,5.4,57
1913,103,6.6,77
1914,102,6.5,65
1915,103,5.3,44
1916,102,7.1,92
1917,101,6.0,75
1918,102,6.5,87
1919,103,8.3,100
1920,102,6.9,73
1921,103,6.0,61
1922,101,6.7,90
1923,103,6.5,60
1924,102,7.6,86
1925,101,6.3,81
1926,101,6.5,80
1927,103,5.1,55
1928,101,7.8,97
1929,103,6.9,70
1930,103,7.0,98
1931,102,5.6,64
1932,102,5.6,66
1933,102,6.8,88
1934,102,6.6,78
1935,103,5.9,66
1936,101,7.6,100
1937,102,7.8,99
1938,101,4.8,53
1939,102,7.3,92
1940,101,5.3,77
1941,101,7.5,68
1942,102,5.2,60
1943,103,8.5,97
1944,101,5.8,75
1945,103,7.1,74
1946,101,6.2,80
1947,101,4.8,37
1948,103,7.7,78
1949,103,5.5,63
1950,101,6.9,87
1951,101,7.1,79
1952,101,5.9,90
1953,102,5.9,68
1954,102,7.3,94
1955,102,8.6,79
1956,103,6.6,92
1957,103,7.7,89
1958,101,7.6,83
1959,101,5.3,58
1960,101,6.1,69
1961,102,5.7,67
1962,103,6.6,77
1963,101,7.5,95
1964,101,6.9,63
1965,103,6.5,76
1966,102,6.4,83
1967,103,6.5,72
1968,101,7.8,100
1969,102,7.6,89
1970,102,6.9,91
1971,103,8.0,100
1972,102,6.1,66
1973,102,7.2,99
1974,102,6.4,76
1975,102,8.0,89
1976,102,6.4,76
1977,102,6.4,72
1978,102,6.6,80
1979,103,6.4,83
1980,103,7.9,84
1981,101,7.5,92
1982,102,6.5,78
1983,102,5.7,70
1984,102,6.5,69
1985,101,7.2,89
1986,102,7.6,100
1987,103,7.0,78
1988,103,4.9,80
1989,102,7.4,80
1990,101,6.9,75
1991,102,6.8,80
1992,102,6.7,78
1993,103,6.6,91
1994,103,7.0,86
1995,102,6.6,80
1996,101,7.3,85
1997,102,7.2,85
1998,103,7.4,87
1999,102,6.6,75
2000,101,5.8,66
2001,101,7.6,96
2002,102,5.0,52
2003,102,7.6,87
2004,103,6.4,81
2005,103,6.5,82
2006,101,6.2,69
2007,101,6.1,54
2008,102,5.6,39
2009,103,7.9,86
2010,101,5.9,63
2011,103,7.2,70
2012,103,6.0,90
2013,103,6.3,73
2014,102,7.1,68
2015,102,5.2,52
2016,101,5.6,40
2017,101,6.6,80
2018,102,6.5,70
2019,102,7.9,100
2020,102,6.4,72
2021,102,5.7,56
2022,102,7.8,90
2023,102,5.6,83
2024,101,6.8,85
2025,101,7.8,100
2026,102,5.8,68
2027,101,4.6,40
2028,102,7.7,95
2029,103,6.7,76
2030,101,7.9,80
2031,103,5.4,74
2032,102,6.2,75
2033,102,7.9,100
2034,102,8.1,100
2035,102,7.9,96
2036,102,5.8,63
2037,101,6.2,55
2038,103,6.6,67
2039,102,6.8,72
2040,103,6.7,76
2041,103,5.0,60
2042,102,5.4,60
2043,102,7.3,97
2044,102,7.6,80
2045,102,5.6,65
2046,103,7.1,87
2047,103,6.9,86
2048,101,7.3,79
2049,102,6.1,51
2050,101,6.2,79
2051,103,7.0,92
2052,101,6.5,92
2053,102,5.6,57
2054,101,5.2,33
2055,101,6.8,71
2056,101,7.4,92
2057,102,6.4,79
2058,101,4.8,91
2059,103,8.3,92
2060,102,6.8,89
2061,101,5.5,42
2062,103,6.9,69
2063,102,7.1,91
2064,103,5.8,60
2065,102,7.3,85
2066,102,5.7,70
2067,101,5.2,64
2068,101,5.9,73
2069,103,7.3,80
2070,102,6.8,63
2071,101,5.9,76
2072,101,7.7,85
2073,102,7.7,81
2074,102,7.3,86
2075,102,6.3,73
2076,102,6.8,82
2077,102,6.5,76
2078,101,6.2,72
2079,101,7.3,83
2080,101,7.1,80
2081,102,7.6,88
2082,102,5.4,72
2083,102,5.7,68
2084,101,5.9,60
2085,102,7.0,88
2086,101,6.3,100
2087,102,5.8,71
2088,101,5.6,73
2089,102,7.2,79
2090,102,6.9,82
2091,103,8.1,94
2092,102,6.1,66
2093,103,7.1,64
2094,102,6.2,69
2095,103,5.8,76
2096,103,6.6,79
2097,103,7.6,97
2098,103,7.1,78
2099,103,5.1,58
2100,101,4.8,52
2101,101,6.8,89
2102,102,6.4,73
2103,102,5.7,63
2104,101,6.7,76
2105,103,6.3,78
2106,103,6.5,64
2107,101,6.0,69
2108,103,6.0,72
2109,101,6.5,67
2110,101,7.6,100
2111,101,7.9,94
2112,102,5.2,52
2113,102,7.1,89
2114,103,6.5,74
2115,103,6.8,92
2116,103,8.5,100
2117,103,7.1,87
2118,102,7.8,83
2119,101,5.7,73
2120,103,8.0,91
2121,102,6.8,82
2122,102,7.2,91
2123,101,7.4,78
2124,101,6.8,94
2125,101,8.3,92
2126,103,6.0,54
2127,102,6.8,89
2128,103,6.9,90
2129,102,7.1,83
2130,103,7.5,81
2131,101,6.3,69
2132,102,7.6,85
2133,102,7.4,98
2134,101,7.8,86
2135,102,6.1,65
2136,102,8.2,100
2137,103,6.7,86
2138,102,6.0,65
2139,103,6.9,92
2140,102,6.3,73
2141,102,5.4,57
2142,101,4.8,55
2143,103,8.0,86
2144,102,7.5,88
2145,103,6.1,79
2146,102,7.4,79
2147,101,7.7,92
2148,102,7.7,88
2149,102,5.7,62
2150,103,7.4,87
2151,103,7.4,100
2152,102,7.3,83
2153,101,6.9,75
2154,102,5.2,80
2155,101,6.0,68
2156,101,4.7,45
2157,102,6.6,48
2158,101,7.7,100
2159,101,5.9,83
2160,101,7.3,96
2161,101,6.7,86
2162,101,6.9,74
2163,101,5.9,68
2164,103,7.0,82
2165,101,6.6,72
2166,102,5.6,67
2167,102,6.7,71
2168,103,7.4,82
2169,103,7.0,75
2170,102,5.5,43
2171,103,7.2,65
2172,102,6.4,92
2173,103,7.3,74
2174,103,6.2,85
2175,102,7.2,83
2176,103,8.0,98
2177,101,6.0,80
2178,102,6.3,73
2179,101,7.6,96
2180,101,7.0,90
2181,101,7.1,98
2182,101,6.9,85
2183,101,7.0,68
2184,101,5.6,59
2185,102,8.0,75
2186,101,5.7,80
2187,101,6.3,70
2188,103,7.1,87
2189,103,5.2,45
2190,102,5.7,83
2191,103,7.0,77
2192,102,6.4,81
2193,103,8.0,86
2194,103,6.5,100
2195,101,7.3,91
2196,101,6.0,59
2197,103,7.2,99
2198,101,7.8,100
2199,102,5.6,62
2200,103,6.0,71
2201,102,7.5,77
2202,101,6.3,86
2203,102,7.7,94
2204,103,5.6,68
2205,102,5.4,77
2206,102,7.2,91
2207,102,5.8,73
2208,102,5.6,71
2209,102,6.8,78
2210,102,5.9,70
2211,103,7.6,97
2212,101,5.7,58
2213,102,7.0,91
2214,102,6.6,83
2215,102,6.3,89
2216,103,6.9,76
2217,103,7.7,97
2218,101,6.2,86
2219,102,6.4,66
2220,102,5.2,73
2221,102,6.0,56
2222,101,7.8,79
2223,103,6.0,52
2224,103,7.8,83
2225,102,7.7,86
2226,102,6.8,77
2227,103,7.6,93
2228,101,6.4,71
2229,103,7.4,86
2230,103,4.7,68
2231,101,6.3,76
2232,101,7.5,95
2233,102,7.1,87
2234,102,6.7,69
2235,102,7.2,82
2236,101,7.8,90
2237,102,5.7,52
2238,101,6.9,88
2239,101,6.2,72
2240,102,7.9,94
2241,103,6.8,85
2242,101,6.7,93
2243,101,6.9,82
2244,102,5.7,61
2245,101,5.1,76
2246,102,5.4,53
2247,102,8.0,100
2248,101,7.2,88
2249,102,7.4,88
2250,103,6.8,74
2251,102,7.0,65
2252,101,7.4,83
2253,103,7.9,90
2254,102,6.5,89
2255,102,6.9,84
2256,101,7.2,85
2257,102,7.4,84
2258,103,6.2,75
2259,101,7.0,69
2260,102,5.9,69
2261,101,7.4,90
2262,101,8.0,98
2263,102,7.7,100
2264,102,7.3,82
2265,103,5.8,58
2266,101,5.3,80
2267,102,7.1,84
2268,102,7.0,87
2269,103,4.8,38
2270,102,6.4,79
2271,101,6.2,65
2272,103,7.7,96
2273,103,7.3,84
2274,102,8.2,100
2275,101,5.5,46
2276,102,6.4,89
2277,102,6.5,71
2278,101,6.0,72
2279,102,6.4,85
2280,102,5.9,60
2281,101,7.2,80
2282,102,6.5,68
2283,101,7.0,71
2284,102,7.8,97
2285,102,6.8,80
2286,102,6.3,71
2287,101,6.6,94
2288,102,7.3,91
2289,102,5.3,47
2290,101,6.9,84
2291,103,8.6,100
2292,101,5.8,50
2293,103,8.6,94
2294,102,6.5,87
2295,102,8.3,92
2296,102,7.2,81
2297,101,7.0,87
2298,101,7.2,83
2299,101,7.2,98
2300,102,5.2,62
2301,102,6.3,74
2302,101,6.5,56
2303,101,6.2,74
2304,101,7.4,81
2305,102,6.9,85
2306,101,6.6,80
2307,102,6.5,56
2308,102,6.3,76
2309,103,5.6,62
2310,102,7.1,72
2311,103,5.6,63
2312,102,6.5,42
2313,103,5.6,42
2314,102,5.1,43
2315,101,7.1,97
2316,102,5.8,73
2317,102,5.8,75
2318,101,8.1,100
2319,102,7.7,85
2320,102,6.1,66
2321,102,6.0,57
2322,103,6.2,78
2323,102,8.4,91
2324,102,5.9,66
2325,102,5.4,60
2326,102,6.5,82
2327,103,6.9,95
2328,102,6.6,67
2329,102,5.4,41
2330,102,6.7,69
2331,102,6.4,81
2332,101,5.7,77
2333,101,7.3,70
2334,103,6.7,78
2335,103,7.3,82
2336,101,5.2,46
2337,103,7.1,82
2338,101,6.6,68
2339,102,5.9,76
2340,102,7.8,96
2341,101,6.3,78
2342,102,7.2,82
2343,102,7.6,92
2344,102,6.0,65
2345,102,5.3,60
2346,101,6.3,87
2347,103,6.1,74
2348,102,6.2,69
2349,102,7.8,91
2350,102,6.6,68
2351,102,7.8,100
2352,102,6.4,80
2353,101,7.6,96
2354,101,7.1,90
2355,103,6.7,87
2356,101,7.2,86
2357,102,6.1,75
2358,103,5.3,65
2359,102,6.3,69
2360,103,7.2,70
2361,102,6.4,78
2362,102,5.8,87
2363,102,7.7,99
2364,103,5.8,70
2365,103,6.6,68
2366,102,7.7,90
2367,101,7.1,75
2368,102,6.5,79
2369,102,7.0,79
2370,102,7.0,71
2371,102,7.4,86
2372,102,6.4,63
2373,103,6.7,75
2374,101,7.6,89
2375,103,6.9,68
2376,102,5.1,76
2377,102,6.3,75
2378,103,8.0,94
2379,102,6.2,84
2380,101,7.7,81
2381,101,6.7,79
2382,102,8.3,100
2383,102,6.2,84
2384,101,5.6,44
2385,102,8.5,100
2386,103,7.8,82
2387,103,7.6,87
2388,102,7.2,88
2389,101,5.4,73
2390,102,5.6,70
2391,102,7.2,76
2392,102,5.9,49
2393,102,7.6,79
2394,102,6.7,85
2395,101,6.3,74
2396,102,7.0,76
2397,102,5.8,69
2398,101,7.1,58
2399,102,7.3,82
2400,103,6.4,79
2401,103,6.8,74
2402,103,6.0,63
2403,101,7.0,87
2404,101,6.1,77
2405,103,6.9,82
2406,103,6.3,83
2407,102,6.3,90
2408,101,6.5,68
2409,101,5.9,63
2410,101,6.4,72
2411,101,7.5,70
2412,103,6.1,73
2413,101,5.9,84
2414,102,5.5,53
2415,103,6.5,75
2416,102,6.0,76
2417,103,7.2,81
2418,102,7.1,88
2419,103,5.8,75
2420,102,6.2,64
2421,101,6.9,75
2422,103,6.2,78
2423,101,7.3,89
2424,103,7.8,91
2425,103,5.9,84
2426,102,5.0,74
2427,101,4.0,46
2428,102,7.0,90
2429,103,6.3,55
2430,101,6.8,75
2431,102,6.6,68
2432,102,7.9,90
2433,102,6.7,77
2434,102,6.2,70
2435,102,6.8,77
2436,102,7.1,81
2437,102,7.5,95
2438,103,7.9,94
2439,101,5.4,56
2440,102,5.9,72
2441,102,7.1,83
2442,103,8.0,97
2443,102,7.2,90
2444,101,6.6,96
2445,103,6.6,68
2446,102,7.6,100
2447,101,7.1,86
2448,102,6.5,85
2449,101,5.0,63
2450,103,5.9,73
2451,102,5.5,67
2452,101,7.4,97
2453,102,8.4,93
2454,102,6.3,88
2455,103,8.0,90
2456,101,5.5,66
2457,102,6.5,74
2458,101,7.3,80
2459,103,6.2,86
2460,102,7.2,86
2461,103,6.6,83
2462,102,5.4,69
2463,101,6.6,78
2464,101,6.8,65
2465,103,6.7,88
2466,101,6.8,68
2467,101,6.0,71
2468,102,7.0,76
2469,102,6.6,68
2470,102,6.8,92
2471,101,5.8,65
2472,102,5.5,77
2473,103,7.9,89
2474,103,6.1,70
2475,102,5.7,89
2476,103,5.8,92
2477,102,6.8,78
2478,103,6.8,87
2479,103,6.5,89
2480,103,7.9,93
2481,103,7.8,84
2482,103,5.8,64
2483,102,8.0,100
2484,101,7.3,77
2485,103,7.5,92
2486,102,7.2,100
2487,102,7.2,83
2488,101,6.0,61
2489,102,6.6,70
2490,103,6.3,75
2491,103,8.8,94
2492,103,5.8,70
2493,101,6.9,64
2494,102,4.7,55
2495,102,5.4,73
2496,103,7.5,92
2497,102,7.2,72
2498,103,6.6,76
2499,102,7.3,89
2500,101,5.4,52
2501,102,5.7,55
2502,102,6.9,69
2503,103,7.2,88
2504,101,7.6,85
2505,101,5.4,86
2506,102,6.4,59
2507,101,6.2,74
2508,102,6.6,84
2509,102,6.5,76
2510,103,6.3,75
2511,101,6.0,62
2512,102,8.7,93
2513,103,7.8,90
2514,102,6.3,75
2515,101,6.8,81
2516,102,5.4,52
2517,102,8.5,96
2518,102,5.5,82
2519,103,5.7,68
2520,102,5.9,74
2521,101,6.3,77
2522,103,6.3,76
2523,102,6.1,77
2524,103,5.8,76
2525,101,6.2,83
2526,102,4.6,44
2527,101,5.7,66
2528,102,6.9,70
2529,102,7.3,81
2530,101,5.7,71
2531,101,7.3,90
2532,102,5.3,46
2533,102,6.9,92
2534,103,8.4,100
2535,102,6.0,59
2536,103,7.0,95
2537,102,6.7,85
2538,103,7.1,59
2539,103,5.6,83
2540,103,5.9,71
2541,103,7.2,87
2542,101,5.2,67
2543,102,7.1,87
2544,102,6.5,70
2545,102,7.1,89
2546,103,7.7,93
2547,101,6.9,70
2548,102,5.8,62
2549,102,6.4,84
2550,103,5.6,66
2551,103,7.6,100
2552,101,6.5,81
2553,101,4.0,52
2554,101,6.7,88
2555,103,7.2,82
2556,102,5.1,37
2557,101,4.5,47
2558,103,6.9,79
2559,101,6.0,70
2560,102,5.8,71
2561,103,6.2,71
2562,101,6.8,89
2563,103,7.6,86
2564,103,6.2,75
2565,102,5.9,69
2566,102,6.7,80
2567,103,6.8,71
2568,102,7.3,100
2569,103,8.0,100
2570,102,5.4,78
2571,102,5.7,56
2572,103,7.0,90
2573,101,7.8,100
2574,103,7.2,100
2575,103,7.4,83
2576,102,6.2,66
2577,101,7.0,71
2578,102,6.3,75
2579,101,6.8,66
2580,103,6.7,84
2581,102,5.7,69
2582,103,6.5,75
2583,102,6.8,92
2584,103,5.8,68
2585,102,6.6,94
2586,103,7.6,82
2587,103,6.3,70
2588,102,7.6,100
2589,102,5.8,43
2590,101,4.9,53
2591,102,6.1,81
2592,103,6.7,81
2593,101,6.9,99
2594,102,7.5,81
2595,103,6.4,93
2596,102,5.8,76
2597,102,7.5,88
2598,103,6.3,66
2599,102,7.8,87
2600,101,5.1,68
2601,101,6.4,82
2602,103,5.9,64
2603,103,7.8,88
2604,103,6.6,78
2605,101,7.5,90
2606,103,8.1,95
2607,103,5.2,64
2608,102,7.5,73
2609,101,6.7,79
2610,101,5.2,50
2611,101,6.1,69
2612,102,5.8,70
2613,102,7.5,77
2614,102,6.2,75
2615,101,8.1,100
2616,101,5.8,79
2617,102,6.9,80
2618,101,6.1,68
2619,101,7.4,77
2620,101,6.3,67
2621,101,6.3,72
2622,102,6.6,86
2623,101,6.5,75
2624,101,7.9,89
2625,101,6.7,83
2626,101,6.9,75
